PERMNO,date,TICKER,BIDLO,ASKHI,PRC,VOL,OPENPRC
90319,07/09/2013,GOOG,897.97998,912.95001,905.23999,2124394,911.00000
90319,07/10/2013,GOOG,900.38000,911.13501,905.98999,1849896,903.45001
90319,07/11/2013,GOOG,908.52002,920.81000,920.23999,2789044,913.00000
90319,07/12/2013,GOOG,915.23999,923.00000,923.00000,2701764,920.00000
90319,07/15/2013,GOOG,916.35999,928.00000,924.69000,2115094,924.29999
90319,07/16/2013,GOOG,913.90002,927.96997,919.60797,2143309,927.13000
90319,07/17/2013,GOOG,916.29999,926.85999,918.54999,1600878,921.00000
90319,07/18/2013,GOOG,903.19000,920.00000,910.67999,3993269,918.98999
90319,07/19/2013,GOOG,875.60999,902.95001,896.59802,7775403,886.60999
90319,07/22/2013,GOOG,897.00000,912.66998,910.70001,3135069,902.00000
90319,07/23/2013,GOOG,899.57001,913.00000,903.79999,2177693,910.70001
90319,07/24/2013,GOOG,900.70001,910.29999,902.90002,2211266,907.26001
90319,07/25/2013,GOOG,886.08002,896.84998,887.70001,3237837,893.87000
90319,07/26/2013,GOOG,882.00000,889.98999,885.34998,1961441,886.98999
90319,07/29/2013,GOOG,880.89001,894.82001,882.27002,2041084,884.90002
90319,07/30/2013,GOOG,880.87000,895.60999,890.91998,1897513,885.46002
90319,07/31/2013,GOOG,886.17999,896.50897,887.75000,2325354,892.98999
90319,08/01/2013,GOOG,895.00000,904.54999,904.21997,2313995,895.00000
90319,08/02/2013,GOOG,900.82001,907.00000,906.57001,1835382,903.44000
90319,08/05/2013,GOOG,899.20001,905.52502,905.00000,1416644,905.39001
90319,08/06/2013,GOOG,895.72998,909.70898,896.57001,1632171,904.69000
90319,08/07/2013,GOOG,889.09003,898.45001,890.65002,1490285,895.03998
90319,08/08/2013,GOOG,885.29498,895.84003,892.65997,1606509,895.48999
90319,08/09/2013,GOOG,890.00000,895.52002,890.40997,1427039,890.56000
90319,08/12/2013,GOOG,881.65002,887.00000,885.51001,1495014,886.90002
90319,08/13/2013,GOOG,876.20001,888.50000,881.25000,1548876,886.83002
90319,08/14/2013,GOOG,867.15997,880.22998,869.81000,2250337,878.37000
90319,08/15/2013,GOOG,858.00000,864.91998,859.65997,2067889,864.44000
90319,08/16/2013,GOOG,856.53998,862.44000,856.90802,1812627,861.28003
90319,08/19/2013,GOOG,857.45001,872.00000,865.65002,1955416,857.71002
90319,08/20/2013,GOOG,863.53998,872.10999,865.41998,1330084,868.34998
90319,08/21/2013,GOOG,866.50000,876.90900,869.33002,1907466,870.65002
90319,08/22/2013,GOOG,870.25000,874.75000,873.71002,970377,872.70001
90319,08/23/2013,GOOG,869.75000,878.00000,870.21002,1205912,877.83002
90319,08/26/2013,GOOG,866.04999,874.90002,866.39001,1189886,870.00000
90319,08/27/2013,GOOG,847.90002,863.72998,850.15002,1968828,859.62000
90319,08/28/2013,GOOG,847.77002,855.40997,848.54999,1481809,850.25000
90319,08/29/2013,GOOG,848.59003,860.38000,855.42999,1625143,849.07001
90319,08/30/2013,GOOG,845.56000,858.03998,846.90002,2066313,855.76001
90319,09/03/2013,GOOG,853.95001,866.19000,860.38000,2258060,854.35999
90319,09/04/2013,GOOG,855.16998,873.50000,871.63397,2215570,860.34998
90319,09/05/2013,GOOG,871.60999,879.88000,879.56000,1425183,873.50000
90319,09/06/2013,GOOG,873.73999,883.78003,879.58002,1759484,882.44000
90319,09/09/2013,GOOG,882.41998,889.75000,888.05402,1349687,883.72998
90319,09/10/2013,GOOG,884.00012,892.00000,888.66998,1394755,890.02002
90319,09/11/2013,GOOG,886.08002,896.96997,896.19000,1742363,888.53998
90319,09/12/2013,GOOG,890.01001,897.90002,893.06403,1225187,897.40002
90319,09/13/2013,GOOG,884.84003,895.67999,889.06799,1449826,894.50000
90319,09/16/2013,GOOG,884.87000,897.00000,887.76001,1474972,896.20001
90319,09/17/2013,GOOG,881.00000,888.39502,886.10999,1362144,887.40997
90319,09/18/2013,GOOG,883.07013,903.96997,903.32001,2139469,886.34998
90319,09/19/2013,GOOG,895.40002,905.98999,898.39001,1754764,905.98999
90319,09/20/2013,GOOG,895.62000,904.13000,903.10999,4534441,898.39001
90319,09/23/2013,GOOG,885.20001,901.59003,886.50000,1959917,896.15002
90319,09/24/2013,GOOG,881.40002,890.09998,886.84003,1643236,886.50000
90319,09/25/2013,GOOG,875.59998,886.54999,877.22998,1806961,886.54999
90319,09/26/2013,GOOG,875.00000,882.75000,878.16998,1402516,878.29999
90319,09/27/2013,GOOG,871.31000,877.52002,876.39001,1373526,874.82001
90319,09/30/2013,GOOG,868.31000,880.84003,875.90997,1892784,869.08002
90319,10/01/2013,GOOG,880.04999,887.66998,887.00403,1838407,880.25000
90319,10/02/2013,GOOG,877.82001,889.35498,887.98999,1623224,882.72998
90319,10/03/2013,GOOG,872.09998,894.09998,876.09003,2317814,888.00000
90319,10/04/2013,GOOG,870.00000,877.50989,872.34998,1481583,875.00000
90319,10/07/2013,GOOG,864.10999,873.98999,865.73999,1418764,867.45001
90319,10/08/2013,GOOG,851.63000,865.97998,853.66998,2149246,865.32001
90319,10/09/2013,GOOG,842.97998,862.65002,855.85999,2877299,856.28003
90319,10/10/2013,GOOG,860.21002,868.83002,868.23999,2443481,863.84003
90319,10/11/2013,GOOG,865.29999,873.47998,871.98999,1524455,866.03003
90319,10/14/2013,GOOG,865.39001,876.25000,876.10999,1425957,866.65997
90319,10/15/2013,GOOG,874.00000,885.63000,882.01001,1773336,875.76001
90319,10/16/2013,GOOG,884.01001,898.33002,898.02899,2183235,885.87000
90319,10/17/2013,GOOG,885.72998,896.90002,888.79401,4640303,892.98999
90319,10/18/2013,GOOG,974.00000,1015.46008,1011.40802,12422103,976.58002
90319,10/21/2013,GOOG,999.54999,1019.00000,1003.29999,4009755,1011.46002
90319,10/22/2013,GOOG,995.79102,1013.00000,1007.00000,2456252,1005.00000
90319,10/23/2013,GOOG,1000.63000,1034.74988,1031.40698,2951648,1001.00000
90319,10/24/2013,GOOG,1024.80005,1040.56995,1025.55005,2299046,1031.87000
90319,10/25/2013,GOOG,1010.73999,1028.81995,1015.20001,2237967,1028.81995
90319,10/28/2013,GOOG,1012.98499,1023.42999,1015.00000,1323481,1015.20001
90319,10/29/2013,GOOG,1013.50000,1036.93994,1036.23999,1786057,1019.09998
90319,10/30/2013,GOOG,1026.00000,1037.51001,1030.42004,1499178,1037.43005
90319,10/31/2013,GOOG,1023.96997,1041.52393,1030.57996,1826423,1028.93005
90319,11/01/2013,GOOG,1025.09998,1035.99988,1027.04004,1435027,1031.79004
90319,11/04/2013,GOOG,1022.03003,1032.37000,1026.10596,1267751,1031.50000
90319,11/05/2013,GOOG,1017.41998,1031.65002,1021.52002,1304135,1020.34998
90319,11/06/2013,GOOG,1015.37000,1027.00000,1022.75000,1044089,1025.59998
90319,11/07/2013,GOOG,1007.64001,1023.92999,1007.95001,1910789,1022.60999
90319,11/08/2013,GOOG,1008.50000,1018.50000,1016.03003,1448766,1008.75000
90319,11/11/2013,GOOG,1008.00000,1015.92999,1010.59003,1255319,1009.51001
90319,11/12/2013,GOOG,1005.00000,1017.56000,1011.78003,1377363,1007.70001
90319,11/13/2013,GOOG,1006.50000,1032.84998,1032.46997,1792393,1006.75000
90319,11/14/2013,GOOG,1030.34998,1039.75000,1035.22998,1332119,1033.92004
90319,11/15/2013,GOOG,1030.31104,1038.00000,1033.56006,1382705,1034.87000
90319,11/18/2013,GOOG,1029.24243,1048.73999,1031.55005,1955750,1035.75000
90319,11/19/2013,GOOG,1023.04999,1034.75000,1025.20398,1248692,1031.71997
90319,11/20/2013,GOOG,1020.35999,1033.35999,1022.31000,1072631,1029.94995
90319,11/21/2013,GOOG,1026.00000,1038.31006,1034.06995,1208005,1027.00000
90319,11/22/2013,GOOG,1029.22253,1036.17004,1031.89001,1372309,1033.42004
90319,11/25/2013,GOOG,1035.02246,1053.18994,1045.93005,1805298,1037.16003
90319,11/26/2013,GOOG,1042.93506,1061.50000,1058.41003,2476090,1048.59998
90319,11/27/2013,GOOG,1060.00000,1068.00000,1063.10999,1257400,1062.03003
90319,11/29/2013,GOOG,1059.44995,1066.62000,1059.58997,1291756,1062.16003
90319,12/02/2013,GOOG,1050.76001,1066.34998,1054.47998,1531625,1063.51001
90319,12/03/2013,GOOG,1049.02002,1063.43994,1053.26001,1842563,1050.94995
90319,12/04/2013,GOOG,1050.00000,1063.97998,1058.18005,1352836,1051.37000
90319,12/05/2013,GOOG,1051.08997,1059.66003,1057.33997,1257356,1057.19995
90319,12/06/2013,GOOG,1060.07996,1070.00000,1069.87000,1576700,1069.79004
90319,12/09/2013,GOOG,1068.02002,1082.31006,1078.14001,1476865,1070.98999
90319,12/10/2013,GOOG,1075.65002,1092.31006,1084.66003,1832583,1076.15002
90319,12/11/2013,GOOG,1075.17004,1091.31995,1077.29004,1698642,1087.40002
90319,12/12/2013,GOOG,1069.00000,1082.93994,1069.95996,1572497,1079.56995
90319,12/13/2013,GOOG,1057.88501,1076.29004,1060.79004,2143426,1075.40002
90319,12/16/2013,GOOG,1062.01001,1074.68994,1072.97998,1596411,1064.00000
90319,12/17/2013,GOOG,1068.38000,1080.76001,1069.85999,1523794,1072.81995
90319,12/18/2013,GOOG,1059.04004,1084.94995,1084.75000,2188481,1071.84998
90319,12/19/2013,GOOG,1079.07996,1091.98999,1086.21997,1654051,1080.76794
90319,12/20/2013,GOOG,1088.00000,1101.17004,1100.62000,3254142,1088.30005
90319,12/23/2013,GOOG,1105.12012,1115.79993,1115.09998,1717748,1107.83997
90319,12/24/2013,GOOG,1108.09998,1115.23999,1111.83997,724453,1114.96997
90319,12/26/2013,GOOG,1108.68994,1119.00000,1117.45996,1332059,1114.01001
90319,12/27/2013,GOOG,1112.93994,1120.28003,1118.40002,1560295,1120.00000
90319,12/30/2013,GOOG,1109.02002,1120.50000,1109.45996,1233268,1120.33997
90319,12/31/2013,GOOG,1106.26001,1121.00000,1120.70996,1330053,1112.23999
90319,01/02/2014,GOOG,1108.26013,1117.75000,1113.12000,1815626,1115.45996
90319,01/03/2014,GOOG,1104.93005,1116.93005,1105.00000,1639940,1115.00000
90319,01/06/2014,GOOG,1106.43994,1118.85999,1117.31995,1756181,1113.01001
90319,01/07/2014,GOOG,1121.16003,1139.68994,1138.85754,2532533,1125.00000
90319,01/08/2014,GOOG,1133.29004,1147.31995,1141.22998,2230435,1146.00000
90319,01/09/2014,GOOG,1125.56006,1144.21997,1130.23999,2062607,1143.43994
90319,01/10/2014,GOOG,1122.25000,1139.07996,1130.18005,2137200,1139.07996
90319,01/13/2014,GOOG,1117.17004,1146.90991,1122.97998,2411192,1126.46997
90319,01/14/2014,GOOG,1128.08997,1151.00000,1149.40002,2453564,1137.94995
90319,01/15/2014,GOOG,1143.79004,1155.00000,1148.62000,1928437,1152.98999
90319,01/16/2014,GOOG,1148.00000,1157.92896,1156.21997,1671863,1149.09998
90319,01/17/2014,GOOG,1144.19995,1160.63000,1150.53003,2748023,1156.84998
90319,01/21/2014,GOOG,1151.30005,1164.00000,1163.69995,1969123,1160.93005
90319,01/22/2014,GOOG,1158.85999,1167.89001,1165.02002,1560744,1166.60999
90319,01/23/2014,GOOG,1154.37000,1162.48999,1160.09998,1935166,1160.00000
90319,01/24/2014,GOOG,1123.00000,1153.54504,1123.82996,3904889,1151.01001
90319,01/27/2014,GOOG,1082.27002,1126.50000,1101.22998,4331772,1126.09998
90319,01/28/2014,GOOG,1109.93994,1125.74902,1123.01001,2218723,1110.31995
90319,01/29/2014,GOOG,1099.42004,1121.75000,1106.92004,2426652,1119.12000
90319,01/30/2014,GOOG,1127.25000,1152.48999,1135.39404,5141657,1145.00000
90319,01/31/2014,GOOG,1151.13000,1186.54004,1180.96997,5569895,1171.34998
90319,02/03/2014,GOOG,1132.00500,1181.72205,1133.43005,4575609,1179.19995
90319,02/04/2014,GOOG,1137.01001,1155.00000,1138.16003,2815797,1137.98999
90319,02/05/2014,GOOG,1128.02002,1150.77002,1143.19995,2400619,1143.38000
90319,02/06/2014,GOOG,1147.55005,1160.16003,1159.95996,1949254,1151.13000
90319,02/07/2014,GOOG,1160.56104,1177.90002,1177.43994,2687458,1167.63000
90319,02/10/2014,GOOG,1169.02002,1182.40002,1172.93005,1945639,1171.80005
90319,02/11/2014,GOOG,1172.20996,1191.86621,1190.18005,2053706,1180.17004
90319,02/12/2014,GOOG,1181.38000,1190.00000,1186.68994,1725673,1189.00000
90319,02/13/2014,GOOG,1179.66003,1199.90002,1199.90002,1836921,1180.75000
90319,02/14/2014,GOOG,1192.80005,1204.39001,1202.80005,2194748,1195.60999
90319,02/18/2014,GOOG,1200.00000,1212.87000,1210.88000,2110730,1201.41003
90319,02/19/2014,GOOG,1197.50195,1209.21997,1202.33997,2105697,1205.30005
90319,02/20/2014,GOOG,1200.21997,1206.88501,1204.10999,1701894,1203.14001
90319,02/21/2014,GOOG,1202.83496,1209.87000,1203.79004,1863155,1207.81006
90319,02/24/2014,GOOG,1205.09998,1220.16003,1212.51001,1675561,1205.35999
90319,02/25/2014,GOOG,1210.42334,1224.50000,1220.00000,1444180,1215.93994
90319,02/26/2014,GOOG,1213.76001,1228.88000,1220.17004,1983804,1224.00000
90319,02/27/2014,GOOG,1217.01099,1224.23499,1219.20996,1260794,1218.39001
90319,02/28/2014,GOOG,1206.21997,1224.18994,1215.65002,2314596,1220.33997
90319,03/03/2014,GOOG,1192.14001,1207.83997,1202.68994,2114651,1206.75000
90319,03/04/2014,GOOG,1209.50000,1216.00000,1214.91003,1471031,1215.00000
90319,03/05/2014,GOOG,1211.40601,1223.07996,1218.26001,1236190,1215.05005
90319,03/06/2014,GOOG,1218.59998,1226.14502,1219.60999,1274517,1222.28003
90319,03/07/2014,GOOG,1211.43799,1226.98535,1214.79004,1515510,1226.80005
90319,03/10/2014,GOOG,1204.09009,1217.63501,1211.56995,1215443,1215.68994
90319,03/11/2014,GOOG,1196.64001,1214.31995,1199.98999,1715423,1213.77002
90319,03/12/2014,GOOG,1184.18994,1207.84998,1207.30005,1966941,1196.40002
90319,03/13/2014,GOOG,1184.76001,1210.50000,1189.06006,2345640,1207.94995
90319,03/14/2014,GOOG,1172.53003,1190.87000,1172.80005,2301786,1181.98999
90319,03/17/2014,GOOG,1178.10999,1197.06995,1192.09998,2166679,1179.25000
90319,03/18/2014,GOOG,1193.06006,1211.53003,1211.26001,1821606,1194.67004
90319,03/19/2014,GOOG,1194.41003,1211.98999,1199.25000,1612901,1211.80005
90319,03/20/2014,GOOG,1195.35999,1209.60986,1197.16003,1684975,1199.94995
90319,03/21/2014,GOOG,1182.44995,1209.63000,1183.04004,3210656,1206.31006
90319,03/24/2014,GOOG,1145.94995,1184.90002,1157.93005,3039151,1184.18994
90319,03/25/2014,GOOG,1147.00000,1169.83984,1158.71997,2413045,1166.00000
90319,03/26/2014,GOOG,1131.50000,1171.56995,1131.96997,2580023,1162.01001
90319,03/27/2014,GOOG,1102.09998,1131.93994,1114.28003,3830405,1130.84998
90319,03/28/2014,GOOG,1117.77002,1133.18994,1120.15002,2258918,1119.00000
90319,03/31/2014,GOOG,1112.84998,1135.00000,1114.51001,1942277,1130.40002
90319,04/01/2014,GOOG,1118.00000,1137.50000,1134.89001,2185001,1120.27002
90319,04/02/2014,GOOG,1124.00012,1144.80005,1135.09998,2088804,1141.90002
90319,04/03/2014,GOOGL,566.01001,588.29999,571.50000,4019647,573.39001
90319,04/04/2014,GOOGL,544.49402,579.71729,545.25000,5366972,578.54999
90319,04/07/2014,GOOGL,530.53003,549.84998,540.63000,3961552,544.78998
90319,04/08/2014,GOOGL,544.70001,559.88000,557.51001,3488768,545.04999
90319,04/09/2014,GOOGL,555.38000,567.79999,567.03998,3033589,565.84003
90319,04/10/2014,GOOGL,545.50000,568.21002,546.69000,3296996,568.00000
90319,04/11/2014,GOOGL,533.40002,547.59003,537.76001,3177450,537.94000
90319,04/14/2014,GOOGL,540.52002,553.02002,545.20001,2546956,543.65997
90319,04/15/2014,GOOGL,530.64001,552.89001,548.70001,3999843,551.00000
90319,04/16/2014,GOOGL,553.09998,564.00000,563.90002,4588541,557.70001
90319,04/17/2014,GOOGL,539.40002,557.00000,543.34003,5616862,556.32001
90319,04/21/2014,GOOGL,534.00000,544.00000,539.37000,2425207,544.00000
90319,04/22/2014,GOOGL,536.00000,547.99500,545.50000,2331121,536.00000
90319,04/23/2014,GOOGL,528.12769,544.79999,537.51001,1959330,543.66998
90319,04/24/2014,GOOGL,531.00000,542.50000,534.44000,2069559,541.69000
90319,04/25/2014,GOOGL,522.50000,533.85999,523.09998,2372604,532.26001
90319,04/28/2014,GOOGL,511.00000,525.90002,522.97998,3752779,525.79999
90319,04/29/2014,GOOGL,523.00000,537.76001,536.33002,2535967,523.89001
90319,04/30/2014,GOOGL,529.09003,536.34003,534.88000,2038658,535.12000
90319,05/01/2014,GOOGL,532.85999,539.90997,538.53003,2004375,534.25000
90319,05/02/2014,GOOGL,533.27002,542.40002,533.87000,1781595,541.44000
90319,05/05/2014,GOOGL,527.58002,535.71997,535.33002,1228797,530.23999
90319,05/06/2014,GOOGL,522.26007,534.54797,522.57001,1835318,533.40997
90319,05/07/2014,GOOGL,511.09000,524.42999,518.00000,3074346,523.25000
90319,05/08/2014,GOOGL,514.46002,527.34998,520.16998,2452197,515.71997
90319,05/09/2014,GOOGL,514.28003,527.34998,526.62000,2261447,518.65002
90319,05/12/2014,GOOGL,527.51001,538.75000,538.42999,1949325,531.84003
90319,05/13/2014,GOOGL,537.90002,543.98999,541.53998,2011963,539.58002
90319,05/14/2014,GOOGL,533.10999,541.82001,534.40997,1281148,541.82001
90319,05/15/2014,GOOGL,525.31000,533.99988,529.12000,1833044,533.14001
90319,05/16/2014,GOOGL,523.57001,530.84003,528.29999,1907733,529.59998
90319,05/19/2014,GOOGL,525.65997,539.34998,538.83002,1977885,528.88000
90319,05/20/2014,GOOGL,536.57001,546.34998,540.39001,2425292,540.00000
90319,05/21/2014,GOOGL,542.10999,549.75000,549.70001,1564854,542.90002
90319,05/22/2014,GOOGL,551.00000,557.96002,555.45001,2163342,552.20001
90319,05/23/2014,GOOGL,554.16998,565.00000,563.79999,2672674,558.13000
90319,05/27/2014,GOOGL,564.15002,574.87000,574.87000,2191878,567.78003
90319,05/28/2014,GOOGL,569.95203,577.65997,570.45001,1581576,574.57001
90319,05/29/2014,GOOGL,568.45251,573.47998,570.56000,1411296,573.39001
90319,05/30/2014,GOOGL,565.78998,572.58002,571.65002,1871737,571.64001
90319,06/02/2014,GOOGL,556.70001,570.40997,564.34003,1663930,569.75000
90319,06/03/2014,GOOGL,552.52753,562.40002,554.51001,2031647,560.90002
90319,06/04/2014,GOOGL,548.56000,558.58002,553.76001,1729192,551.52002
90319,06/05/2014,GOOGL,555.04999,565.00000,564.92999,1796370,557.10999
90319,06/06/2014,GOOGL,559.58002,568.79993,566.03003,1741314,568.15997
90319,06/09/2014,GOOGL,565.21997,572.00000,570.72998,1529959,566.75000
90319,06/10/2014,GOOGL,566.13000,572.00000,568.29999,1485115,568.78003
90319,06/11/2014,GOOGL,563.67999,568.96997,567.50000,1129173,565.91998
90319,06/12/2014,GOOGL,557.15002,567.00000,559.50000,1549487,567.00000
90319,06/13/2014,GOOGL,553.71997,560.65002,560.34998,1353349,560.08002
90319,06/16/2014,GOOGL,550.00000,557.98999,552.29999,2005493,557.25000
90319,06/17/2014,GOOGL,547.46997,553.73999,550.61499,1481669,552.35999
90319,06/18/2014,GOOGL,551.58002,561.40002,560.65997,2060681,552.79999
90319,06/19/2014,GOOGL,556.66791,565.00000,564.98999,2630539,561.15002
90319,06/20/2014,GOOGL,559.37000,566.77002,566.52002,3162147,566.45001
90319,06/23/2014,GOOGL,563.50000,574.44000,574.28998,1724098,564.34998
90319,06/24/2014,GOOGL,569.15997,582.25000,572.53998,2846953,574.21997
90319,06/25/2014,GOOGL,573.26001,587.29999,585.92999,2114743,573.54999
90319,06/26/2014,GOOGL,579.59998,589.59998,584.77002,2012360,589.29999
90319,06/27/2014,GOOGL,582.62000,587.88000,585.69000,2024815,585.45001
90319,06/30/2014,GOOGL,583.28998,587.71002,584.66998,1479411,586.76001
90319,07/01/2014,GOOGL,586.28998,593.65997,591.48999,1645767,587.65002
90319,07/02/2014,GOOGL,589.10999,594.15002,590.78003,1197005,592.26001
90319,07/03/2014,GOOGL,589.00000,594.25000,593.08002,898892,591.70001
90319,07/07/2014,GOOGL,587.94000,595.64502,590.76001,1337088,593.51001
